35	24	23	35	26	26	33	12	9	26	36	23	16	11	16	16	16	23	25	23	24	25	24	23	17	11	13	16	16	16	33	11	23
29	37	36	34	18	18	24	15	11	18	26	33	21	15	21	21	21	40	36	40	43	39	42	39	21	14	14	21	21	21	24	15	39
26	32	30	24	30	32	34	14	10	30	35	26	20	14	20	20	20	28	33	28	30	35	29	28	17	18	14	20	20	20	36	14	31
23	25	24	26	23	23	32	12	7	23	33	21	18	12	18	19	19	28	25	27	27	27	27	25	14	12	12	18	19	18	32	12	25
25	26	25	28	14	14	23	10	8	14	23	22	16	10	16	16	16	25	25	25	26	26	26	25	14	12	10	16	16	16	22	10	23
29	43	41	25	31	31	36	23	16	31	35	35	27	21	28	28	28	36	44	36	38	42	37	38	26	30	20	27	28	28	36	21	38
25	38	36	20	41	41	46	19	13	41	44	31	26	18	26	26	26	34	39	35	35	40	34	34	21	23	16	26	26	26	46	18	35
9	35	33	10	16	16	26	18	13	16	25	28	27	18	27	28	28	36	36	35	37	38	36	36	21	18	12	27	27	27	26	18	33
37	30	28	37	32	32	37	14	9	32	37	26	19	13	19	19	19	27	31	27	28	31	28	27	16	17	12	19	19	19	37	13	29
31	51	49	30	25	25	29	26	15	25	28	40	30	25	30	31	31	55	50	55	52	48	51	46	26	26	20	30	31	30	29	25	53
33	24	23	36	19	19	25	10	9	19	27	25	13	9	14	14	14	22	24	21	22	24	22	22	15	12	11	13	14	14	24	9	22
31	54	56	30	21	21	25	25	19	21	26	45	29	23	29	29	29	53	54	54	52	56	54	54	28	25	21	29	29	29	25	23	56
26	45	43	23	29	29	35	21	13	29	34	35	25	19	26	26	26	34	44	36	37	45	36	39	23	21	16	25	25	26	35	19	41
34	37	36	35	21	21	23	18	10	21	24	33	21	17	21	22	22	39	36	38	37	39	37	36	18	19	12	21	22	21	24	17	38
34	26	25	35	25	25	28	15	8	25	28	22	19	14	19	20	20	26	27	26	25	29	24	24	14	16	11	19	20	19	28	14	26
31	34	33	27	26	26	34	19	17	26	34	28	25	18	25	25	25	31	36	32	35	36	35	32	24	20	18	25	25	25	34	18	33
31	32	31	31	22	21	28	15	9	22	29	28	19	14	19	20	20	30	32	28	28	35	27	28	16	18	11	19	20	19	27	14	31
34	35	33	41	21	22	29	19	11	21	29	29	24	19	24	24	24	39	36	36	36	39	35	36	19	16	14	24	24	24	29	19	36
27	43	41	24	27	29	33	21	14	27	34	35	26	19	26	26	26	34	43	33	36	43	35	38	23	23	18	26	25	26	35	19	39
33	23	24	29	35	35	29	38	32	35	27	22	36	35	35	34	34	25	30	27	27	22	26	21	37	29	46	36	35	35	29	35	30
27	19	19	22	21	21	17	24	36	21	16	20	20	21	20	20	20	15	23	15	17	16	16	17	27	33	34	20	20	20	18	21	17
37	20	20	42	23	23	29	13	6	23	28	18	17	12	17	16	16	24	21	23	21	22	21	20	12	11	9	17	17	17	29	12	21
36	30	29	32	25	25	32	15	14	25	36	29	20	15	20	20	20	27	32	28	28	32	28	28	21	18	16	20	20	20	32	15	30
35	22	21	39	25	25	31	15	6	25	29	19	18	14	18	19	19	26	22	24	22	24	22	21	12	14	9	18	19	18	31	14	23
30	25	24	32	22	24	28	12	7	22	29	22	16	12	16	16	16	24	25	23	21	27	21	22	12	14	10	16	16	16	29	12	25
31	27	26	32	25	25	30	13	7	25	31	23	16	12	17	17	17	25	26	24	23	29	22	23	13	15	10	16	17	17	30	12	27
31	27	26	32	25	25	30	13	7	25	31	23	16	12	17	17	17	25	26	24	23	29	22	23	13	15	10	16	17	17	30	12	27
34	29	28	34	26	26	31	12	8	26	32	24	17	12	17	17	17	24	28	24	24	31	24	25	14	13	10	17	17	17	31	12	29
36	21	20	36	19	20	25	11	9	19	26	22	14	10	14	14	14	21	21	21	21	21	21	20	16	14	13	14	15	14	25	10	21
34	42	40	35	25	25	31	16	11	25	33	39	21	16	21	21	21	39	37	38	38	44	38	37	20	16	16	21	21	21	31	16	41
25	29	28	24	27	27	34	18	12	27	32	26	22	17	22	22	22	32	31	31	31	31	30	29	19	20	15	22	23	22	34	17	30
25	29	28	24	27	27	34	18	12	27	32	26	22	17	22	22	22	32	31	31	31	31	30	29	19	20	15	22	23	22	34	17	30
24	30	29	22	30	30	37	21	12	30	36	26	26	20	26	26	26	33	33	33	32	35	32	30	20	21	16	26	27	26	37	20	32
34	25	24	37	23	23	29	15	9	23	30	22	19	14	19	19	19	27	26	26	26	27	26	24	16	16	13	19	19	19	29	14	25
29	28	27	25	24	24	33	11	9	24	36	29	14	10	14	14	14	24	27	23	23	29	23	24	16	13	11	14	15	14	33	10	26
35	30	29	30	22	22	30	15	14	22	33	32	18	14	18	18	18	27	31	27	27	31	27	26	20	15	16	18	19	18	30	14	30
35	45	43	35	26	26	31	17	10	26	32	38	21	16	21	21	21	40	40	39	40	46	39	39	19	18	13	21	21	21	31	16	44
35	30	29	35	29	29	34	14	8	29	35	26	18	13	18	19	19	26	29	26	25	33	25	26	15	15	11	18	19	18	34	13	30
29	28	26	25	24	24	32	11	9	24	35	29	14	10	14	14	14	24	27	23	23	29	23	24	16	13	11	14	15	14	32	10	26
25	33	32	22	29	29	35	13	9	29	37	29	18	12	18	18	18	26	33	26	28	34	27	28	16	16	11	18	18	18	35	12	31
25	33	31	23	29	29	35	14	9	29	36	29	18	13	18	18	18	26	32	26	27	34	27	28	15	17	11	18	19	18	35	13	31
34	22	21	37	23	24	29	12	6	23	30	20	15	11	15	15	15	24	23	23	23	23	22	21	13	13	10	15	16	15	29	11	22
31	30	29	29	24	24	32	15	12	24	35	33	18	14	19	19	19	28	33	27	28	31	27	27	21	18	17	18	20	19	32	14	30
23	26	24	24	25	26	34	16	8	25	32	22	21	15	21	21	21	29	27	28	27	29	27	25	15	14	11	21	21	21	34	15	27
33	22	21	37	22	22	29	12	6	22	31	19	15	11	16	16	16	25	23	23	23	23	23	22	13	11	10	15	16	16	29	11	21
23	26	25	24	25	25	33	15	8	25	32	22	20	15	20	20	20	29	27	27	27	28	27	26	16	13	12	20	21	20	33	15	26
13	18	17	13	20	21	19	26	44	20	17	15	25	27	25	26	26	17	18	18	19	19	18	17	31	34	36	25	25	25	19	27	16
13	48	46	11	25	25	33	25	15	25	31	42	33	24	34	34	34	39	46	38	38	53	37	40	22	30	13	33	33	34	33	24	44
21	49	47	18	25	26	32	17	12	25	31	40	22	17	23	23	23	41	44	40	42	56	41	44	21	21	15	22	22	23	32	17	50
11	49	48	12	15	16	23	25	18	15	22	39	35	26	35	35	35	49	50	50	51	55	50	50	28	23	18	35	34	35	23	26	48
39	29	28	41	28	28	35	13	7	28	35	24	19	13	19	18	18	24	28	24	24	31	24	25	14	13	11	19	18	19	34	13	29
43	25	24	43	21	21	28	14	9	21	30	22	18	13	18	18	18	24	25	25	25	26	24	24	15	12	12	18	18	18	28	13	25
40	28	27	40	28	27	35	12	8	28	35	24	17	12	17	17	17	24	27	24	25	30	24	25	14	12	11	17	17	17	34	12	28
41	28	27	44	26	25	32	13	7	26	33	24	17	13	17	18	18	24	27	24	23	30	23	24	13	13	10	17	18	17	31	13	28
25	37	35	21	32	32	40	16	10	32	43	29	22	15	22	22	22	29	35	30	30	40	30	31	18	19	13	22	22	22	40	15	35
33	38	37	36	20	20	27	14	11	20	29	35	19	14	20	20	20	40	36	39	42	40	41	40	20	14	14	19	19	20	27	14	38
14	26	25	12	30	30	20	29	37	30	18	20	24	25	24	25	25	16	25	17	18	23	18	21	29	45	33	24	24	24	21	25	21
40	34	33	42	25	25	31	17	12	25	32	30	22	16	22	22	22	31	36	31	31	38	31	31	19	16	14	22	21	22	31	16	36
40	40	39	42	24	24	28	16	10	24	28	35	20	16	20	21	21	38	36	36	35	44	34	36	18	18	12	20	21	20	29	16	40
39	30	29	37	27	26	34	15	8	27	35	25	19	14	19	19	19	26	29	26	25	32	25	26	14	16	11	19	19	19	33	14	30
29	22	21	31	12	13	21	8	8	12	24	22	14	9	14	14	14	22	22	22	23	23	22	22	14	9	11	14	14	14	21	9	20
35	34	33	43	20	20	27	17	10	20	25	31	22	17	22	22	22	42	33	40	39	37	39	36	18	15	14	22	23	22	26	17	37
1	1	1	1	1	2	1	1	4	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	2	2	1
19	21	22	19	15	15	14	32	71	15	13	20	32	33	33	32	32	25	27	25	27	20	27	23	42	29	48	32	32	33	14	33	22
36	21	20	46	16	16	23	10	6	16	26	18	14	10	14	14	14	23	21	23	23	22	22	21	12	10	10	14	15	14	23	10	20
45	13	13	55	17	17	22	8	5	17	25	12	11	8	11	12	12	17	14	16	15	14	14	14	9	8	9	11	12	11	22	8	13
3	3	3	3	2	3	2	4	9	2	2	3	4	4	4	4	4	3	3	3	3	3	3	3	6	5	7	4	4	4	3	4	2
23	15	15	18	53	58	40	17	18	53	38	13	15	16	15	15	15	10	15	11	12	16	11	11	17	26	25	15	15	15	45	16	14
18	36	36	17	25	25	25	68	31	25	21	25	68	65	69	68	68	41	42	44	40	38	40	34	44	47	39	68	67	69	25	65	45
20	27	27	18	23	23	16	41	44	23	14	24	36	37	36	36	36	23	32	27	26	25	25	24	40	46	43	36	36	36	17	37	27
25	25	25	22	32	32	24	35	36	32	22	20	30	32	30	31	31	20	29	23	23	23	22	22	34	43	41	30	30	30	24	32	24
23	28	27	22	26	26	34	15	11	26	39	27	20	14	20	20	20	29	30	28	28	31	28	27	18	15	14	20	21	20	34	14	28
34	42	41	37	21	21	24	28	14	21	23	34	31	27	31	31	31	46	44	45	41	43	40	41	22	25	17	31	32	31	24	27	46
20	62	63	19	21	21	26	38	22	21	24	51	44	37	45	45	45	64	66	61	61	70	62	60	36	28	27	44	44	45	26	37	77
31	30	30	29	39	41	31	51	35	39	27	22	46	48	46	47	47	32	36	35	33	30	32	27	40	42	54	46	46	46	33	48	37
24	63	60	21	24	24	30	25	20	24	29	59	31	24	32	32	32	56	60	56	59	71	58	59	32	28	23	31	31	32	30	24	69
29	39	37	33	25	25	28	25	9	25	26	30	27	23	27	27	27	42	36	41	35	41	35	37	18	22	13	27	28	27	28	23	40
26	53	53	23	25	25	31	36	22	25	30	44	41	34	42	42	42	50	60	51	47	56	47	50	31	32	24	41	41	42	31	34	59
24	35	33	20	33	33	44	18	12	33	42	28	24	17	24	25	25	31	36	32	33	36	32	33	20	18	15	24	24	24	44	17	33
18	29	28	16	20	20	30	10	13	20	32	27	16	9	16	16	16	25	27	25	29	28	28	28	20	12	15	16	16	16	30	9	24
19	32	30	18	25	25	34	17	12	25	38	26	23	17	23	23	23	31	31	33	32	31	32	31	19	19	15	23	24	23	34	17	28
18	35	33	17	26	26	37	14	13	26	38	27	21	13	21	22	22	30	33	30	35	33	34	34	21	16	15	21	21	21	37	13	30
21	52	50	20	31	31	37	22	12	31	33	40	28	22	28	28	28	45	47	45	45	54	44	45	22	23	15	28	28	28	37	22	51
30	36	34	25	21	23	28	13	9	21	30	32	17	13	17	17	17	29	34	29	30	37	30	31	16	16	13	17	17	17	30	13	33
39	28	27	45	14	15	22	12	14	14	25	29	18	13	18	18	18	29	27	29	33	28	32	30	21	12	17	18	18	18	22	13	28
42	28	27	37	25	25	31	11	7	25	32	27	14	10	14	14	14	22	26	21	22	28	22	24	13	14	9	14	15	14	31	10	25
21	13	13	18	55	52	50	18	21	55	54	9	16	17	16	16	16	11	12	12	13	13	13	13	17	23	24	16	16	16	48	17	12
26	15	14	22	40	40	37	20	24	40	39	15	16	17	16	17	17	11	16	12	14	13	14	15	22	26	29	16	16	16	37	17	13
26	52	50	24	32	32	34	28	18	32	31	42	34	27	34	33	33	48	56	50	50	54	49	47	30	26	24	34	33	34	34	27	54
14	14	13	13	15	16	14	21	40	15	16	14	20	22	20	21	21	13	15	14	17	12	16	14	30	25	35	20	20	20	15	22	13
19	54	52	18	18	19	29	20	14	18	31	46	25	18	25	25	25	49	49	47	53	54	51	60	26	23	16	25	25	25	29	18	50
17	40	38	18	12	15	22	11	17	12	26	40	18	11	18	18	18	36	39	36	41	39	40	39	25	13	17	18	18	18	25	11	34
48	28	27	51	19	19	25	19	16	19	24	26	23	19	23	24	24	31	29	31	30	28	29	27	21	18	18	23	24	23	25	19	27
55	28	28	66	14	14	18	18	18	14	18	29	21	19	21	21	21	32	29	32	31	27	30	28	25	16	22	21	22	21	18	19	28
71	13	13	90	17	17	18	18	19	17	21	15	17	18	18	18	18	18	15	17	16	13	16	14	20	16	23	17	19	18	19	18	15
55	20	20	68	16	17	21	18	17	16	24	21	21	18	21	21	21	25	22	24	24	20	24	21	22	15	21	21	22	21	21	18	21
45	34	33	51	21	21	25	16	11	21	26	29	19	15	19	20	20	29	34	28	29	34	29	30	18	16	13	19	20	19	25	15	32
20	40	38	20	22	25	33	21	20	22	31	32	30	21	30	31	31	37	39	38	42	41	41	39	28	24	24	30	30	30	35	21	36
13	38	36	13	23	22	35	14	13	23	33	29	24	15	24	25	25	34	35	34	39	38	38	37	22	18	13	24	24	24	34	15	32
19	43	41	21	24	24	34	27	17	24	32	38	35	28	35	36	36	49	46	48	48	48	46	44	30	26	20	35	36	35	33	28	43
18	61	58	19	25	25	34	26	20	25	33	48	35	26	35	36	36	60	57	61	64	64	63	60	33	23	22	35	35	35	34	26	55
19	53	51	19	22	22	31	21	18	22	31	48	30	22	30	31	31	58	52	57	62	59	60	58	32	23	21	30	30	30	31	22	55
13	36	34	14	27	26	39	20	12	27	37	27	28	20	28	29	29	37	37	38	40	40	38	36	23	19	15	28	28	28	38	20	35
15	34	32	15	27	26	40	19	12	27	38	26	28	19	28	28	28	36	36	37	38	38	37	34	22	18	14	28	27	28	38	19	33
22	49	46	20	37	37	43	25	17	37	40	37	31	22	31	31	31	40	47	40	42	47	41	43	27	32	21	31	30	31	42	22	43
20	31	29	22	27	27	39	15	10	27	41	23	22	15	22	23	23	31	32	32	34	34	33	31	19	14	13	22	22	22	38	15	30
19	54	51	19	22	21	31	21	18	22	30	47	29	21	29	30	30	56	53	57	63	58	61	56	31	22	20	29	29	29	30	21	54
18	47	45	19	19	18	26	23	15	19	26	42	30	23	30	30	30	54	46	52	54	51	52	51	26	23	17	30	30	30	26	23	50
14	35	33	14	25	24	36	19	12	25	35	27	27	20	27	28	28	36	36	37	38	39	37	35	22	18	15	27	27	27	35	20	34
25	39	37	28	20	20	28	16	10	20	30	35	21	16	21	22	22	43	38	42	44	43	43	42	21	14	14	21	21	21	27	16	41
16	34	32	15	28	27	40	14	11	28	37	26	23	15	23	24	24	31	33	32	36	35	35	33	20	16	13	23	23	23	39	15	30
28	37	35	31	22	22	32	20	14	22	30	32	27	21	27	27	27	41	38	40	38	40	37	37	23	20	16	27	28	27	31	21	35
28	24	22	30	25	24	34	11	9	25	39	23	17	11	17	17	17	25	25	24	26	25	25	24	17	9	13	17	17	17	34	11	23
19	61	58	19	24	24	32	26	19	24	31	42	34	26	34	35	35	61	56	63	64	56	62	60	29	24	20	34	34	34	32	26	56
22	51	54	24	22	22	30	29	21	22	28	44	36	30	37	37	37	73	53	69	65	55	67	61	35	22	25	36	37	37	30	30	61
20	30	29	22	28	27	40	15	10	28	42	23	23	16	23	23	23	32	32	32	33	34	33	30	19	14	13	23	23	23	39	16	30
23	48	45	23	25	24	36	21	24	25	34	41	31	22	31	31	31	44	48	44	51	48	50	46	34	23	24	31	30	31	34	22	42
25	54	52	23	34	34	39	28	18	34	37	45	31	26	32	32	32	46	54	46	48	57	47	48	32	34	22	31	32	32	39	26	53
14	28	27	15	25	24	35	18	9	25	33	22	26	18	26	27	27	32	29	32	31	33	30	29	17	14	11	26	26	26	34	18	29
13	33	31	14	28	27	39	16	11	28	36	25	25	17	26	26	26	32	32	33	35	34	34	32	20	18	13	25	25	26	38	17	30
27	26	24	31	23	23	33	13	8	23	34	20	20	13	20	20	20	28	26	28	29	28	28	26	16	12	11	20	20	20	32	13	26
16	55	52	16	22	22	32	25	17	22	30	48	33	25	33	33	33	60	53	59	62	62	61	59	31	26	20	33	32	33	31	25	56
30	36	35	32	20	20	28	15	13	20	32	38	20	15	20	20	20	39	35	40	42	39	41	38	24	14	17	20	20	20	28	15	38
21	30	28	23	26	26	38	14	9	26	40	23	22	15	22	22	22	31	31	31	33	33	32	30	18	14	13	22	21	22	37	15	30
19	43	41	21	24	24	34	27	17	24	32	38	35	28	35	36	36	49	46	48	48	48	46	44	30	26	20	35	36	35	33	28	43
19	62	66	19	18	18	25	26	22	18	24	45	34	27	34	35	35	68	56	68	68	57	71	66	34	23	24	34	35	34	25	27	61
21	61	59	21	20	20	29	24	18	20	27	45	31	24	31	32	32	61	52	61	66	52	64	60	31	22	21	31	32	31	29	24	55
16	60	57	16	21	21	31	18	18	21	30	48	27	18	27	27	27	52	51	53	60	59	59	58	30	21	18	27	26	27	30	18	50
16	36	34	16	27	26	40	13	13	27	38	28	22	13	22	23	23	32	34	32	37	36	36	35	21	16	13	22	22	22	38	13	30
25	26	25	29	23	22	32	12	8	23	33	21	19	12	19	19	19	27	27	28	30	29	29	26	16	12	12	19	19	19	31	12	27
22	45	43	21	33	33	39	26	17	33	36	34	31	24	31	31	31	39	47	39	40	46	39	40	26	29	20	31	30	31	39	24	41
19	40	38	17	42	41	47	20	13	42	45	32	25	19	26	26	26	32	38	33	35	40	34	34	21	26	15	25	25	26	45	19	35
20	29	28	23	29	28	40	17	9	29	41	22	24	17	24	25	25	32	31	33	33	34	32	29	19	15	13	24	24	24	39	17	31
18	56	53	18	26	26	36	25	19	26	35	42	35	26	35	36	36	53	58	55	58	59	57	55	30	22	21	35	35	35	36	26	51
30	35	34	29	31	31	38	22	13	31	36	29	27	20	27	27	27	34	36	34	33	36	32	33	21	22	18	27	27	27	38	20	33
50	38	36	47	18	18	24	23	13	18	24	32	25	21	26	26	26	36	38	36	36	37	35	35	23	22	19	25	26	26	24	21	38
44	26	25	48	18	18	25	17	11	18	26	24	22	17	22	22	22	30	28	30	29	29	29	26	17	15	14	22	23	22	25	17	27
44	35	34	46	19	19	24	20	11	19	25	30	23	18	23	23	23	32	35	31	29	37	29	31	18	20	15	23	23	23	24	18	35
43	39	37	43	19	19	24	17	11	19	26	31	20	15	20	20	20	30	36	30	31	37	30	33	19	19	13	20	20	20	25	15	34
29	31	29	30	30	30	37	18	9	30	35	26	23	17	23	23	23	30	32	30	29	34	29	28	17	21	14	23	24	23	36	17	30
36	22	21	42	19	19	27	13	6	19	28	19	18	13	18	18	18	26	23	26	25	25	25	22	14	13	11	18	19	18	26	13	23
42	37	36	39	19	19	23	17	8	19	24	33	19	16	19	19	19	37	34	35	33	41	33	35	16	17	11	19	20	19	23	16	39
37	26	25	41	33	32	37	17	8	33	35	22	21	16	21	22	22	28	27	28	25	30	25	24	14	16	12	21	22	21	36	16	28
31	44	42	26	34	34	37	27	18	34	39	35	31	25	32	32	32	38	45	41	40	42	39	39	27	33	21	31	33	32	37	25	39
27	44	42	23	34	34	38	32	18	34	36	35	37	30	37	37	37	43	46	45	44	45	43	40	30	32	25	37	37	37	38	30	44
31	44	42	27	35	35	38	28	18	35	37	35	33	26	33	33	33	40	46	40	40	44	39	40	27	30	22	33	33	33	38	26	40
31	41	39	28	31	31	36	24	16	31	38	31	28	21	28	28	28	35	43	36	38	42	37	38	25	27	20	28	28	28	36	21	39
32	46	44	27	35	35	39	26	20	35	38	37	31	24	31	31	31	39	47	39	42	45	41	42	29	32	23	31	31	31	39	24	41
24	58	56	21	28	28	30	32	17	28	29	47	37	30	37	37	37	56	57	56	56	58	55	56	28	32	20	37	37	37	30	30	57
27	59	57	25	30	30	35	27	17	30	32	42	31	25	32	32	32	55	56	55	57	55	55	56	28	25	20	31	31	32	35	25	57
30	45	43	25	37	37	41	23	17	37	38	35	28	21	28	29	29	37	45	37	39	43	38	40	26	29	20	28	29	28	41	21	38
35	24	23	29	46	46	35	33	25	46	32	18	28	30	28	28	28	21	25	22	20	23	20	21	23	39	28	28	28	28	35	30	22
28	43	41	26	38	38	44	28	18	38	40	33	33	26	34	34	34	41	46	40	41	46	40	41	28	30	23	33	33	34	44	26	43
31	45	47	34	23	23	27	28	14	23	26	33	31	26	31	31	31	51	47	50	44	47	45	47	22	23	17	31	31	31	27	26	52
30	18	17	24	42	42	33	21	22	42	34	16	16	18	17	17	17	12	16	13	13	15	13	15	18	27	24	16	17	17	33	18	13
31	43	41	26	32	32	36	25	18	32	34	34	29	23	29	29	29	38	44	38	39	41	38	39	27	31	21	29	30	29	36	23	38
30	18	17	24	42	42	33	21	22	42	34	16	16	18	17	17	17	12	16	13	13	15	13	15	18	27	24	16	17	17	33	18	13
20	39	38	18	22	23	30	61	30	22	28	34	67	61	68	69	69	43	47	43	39	45	38	37	43	48	33	67	69	68	30	61	48
19	40	39	16	24	24	32	58	28	24	29	32	64	55	64	65	65	37	48	37	35	43	34	37	38	48	28	64	63	64	32	55	43
18	38	37	15	23	23	30	55	26	23	27	31	60	52	61	62	62	36	46	35	33	42	32	35	36	45	26	60	60	61	31	52	41
17	37	36	14	28	28	35	52	28	28	31	30	64	52	65	66	66	36	41	36	33	44	32	33	35	45	26	64	64	65	35	52	41
20	39	39	17	22	22	29	62	29	22	27	33	66	60	66	67	67	42	48	42	38	44	37	37	41	50	32	66	68	66	29	60	47
18	38	36	15	26	26	34	53	28	26	31	32	62	52	62	63	63	36	45	35	33	44	32	34	36	44	26	62	61	62	34	52	42
15	36	35	12	29	29	37	46	24	29	35	31	55	45	55	56	56	32	39	32	30	41	30	32	32	40	22	55	54	55	37	45	36
17	36	35	15	24	24	32	51	26	24	29	30	59	50	59	60	60	35	43	34	32	43	32	33	34	42	25	59	58	59	32	50	40
18	38	37	15	26	26	34	54	28	26	31	32	63	53	63	64	64	37	46	35	34	45	33	35	37	45	26	63	62	63	34	53	42
17	39	37	15	27	27	36	50	27	27	32	33	61	49	62	63	63	36	44	35	33	45	32	34	36	44	25	61	61	62	36	49	42
17	39	37	15	23	23	31	53	25	23	28	31	59	50	59	60	60	36	46	34	33	41	32	35	35	45	26	59	58	59	31	50	41
20	39	38	18	22	22	29	61	30	22	28	34	67	60	67	68	68	42	47	42	38	45	38	37	43	48	33	67	69	67	30	60	48
17	38	36	15	23	23	31	53	25	23	27	31	58	50	59	60	60	35	45	34	33	41	32	35	35	44	25	58	58	59	31	50	41
19	40	39	16	24	25	32	56	31	24	29	33	64	55	65	66	66	38	47	37	36	46	35	36	39	44	29	64	64	65	32	55	45
17	36	35	15	27	27	36	50	28	27	32	33	59	50	60	61	61	34	43	33	32	43	31	33	36	43	26	59	59	60	36	50	38
19	40	39	16	24	24	32	58	28	24	29	32	64	55	64	65	65	37	48	37	35	43	34	37	38	48	28	64	63	64	32	55	43
18	37	37	16	26	26	33	55	29	26	29	30	64	54	64	65	65	36	44	36	33	43	33	33	36	45	27	64	63	64	33	54	41
18	37	37	16	26	27	33	56	30	26	29	31	65	55	65	66	66	37	45	36	34	44	33	34	37	46	27	65	64	65	33	55	42
16	36	34	14	24	24	31	48	25	24	28	29	56	48	57	58	58	34	42	32	31	41	30	32	33	40	23	56	56	57	31	48	39
26	36	36	21	31	31	37	54	26	31	33	29	60	51	60	61	61	35	44	35	32	40	31	34	34	44	29	60	59	60	37	51	39
23	40	38	22	29	29	36	34	15	29	37	33	40	33	40	40	40	38	42	38	35	45	35	37	25	27	17	40	40	40	36	33	41
17	38	36	14	23	24	31	50	25	23	28	32	58	47	59	60	60	35	44	34	32	42	32	35	34	44	25	58	58	59	31	47	40
20	37	38	18	22	23	28	63	31	22	27	33	69	62	70	71	71	42	46	44	38	43	37	36	42	49	33	69	71	70	28	62	47
18	39	38	16	26	26	35	55	29	26	31	32	64	54	64	65	65	37	46	36	34	45	33	35	37	45	27	64	63	64	35	54	43
19	42	41	16	23	23	31	62	31	23	28	34	68	58	68	69	69	41	49	39	38	44	38	38	43	43	33	68	67	68	31	58	46
17	39	37	14	28	28	37	52	27	28	33	32	63	51	64	65	65	36	43	35	33	46	32	34	36	44	25	63	63	64	37	51	42
18	39	38	16	26	26	35	55	29	26	31	32	64	54	64	65	65	37	46	36	34	45	33	35	37	45	27	64	63	64	35	54	43
17	38	36	15	23	23	31	54	25	23	27	31	60	51	60	61	61	35	45	35	33	41	32	35	35	44	25	60	59	60	31	51	41
20	40	39	17	22	22	29	63	29	22	28	33	66	60	67	68	68	42	48	42	38	44	37	38	42	49	32	66	68	67	29	60	47
18	40	38	16	24	24	32	62	27	24	28	32	69	59	69	70	70	40	49	39	38	43	37	37	42	47	32	69	68	69	32	59	46
18	36	35	15	27	28	34	55	28	27	30	28	64	54	65	66	66	36	41	35	33	41	32	33	36	45	26	64	64	65	34	54	39
20	39	38	18	22	22	29	64	30	22	28	34	71	64	71	72	72	44	47	45	40	45	39	37	45	48	35	71	73	71	30	64	49
20	39	39	18	22	23	30	63	31	22	28	34	69	62	70	71	71	43	48	44	39	45	38	37	43	49	33	69	71	70	30	62	48
18	37	37	15	26	26	33	54	27	26	29	32	60	51	61	62	62	34	44	34	32	41	31	34	36	49	27	60	60	61	33	51	37
18	38	37	15	26	26	34	54	28	26	31	32	63	53	63	64	64	37	46	35	34	45	33	35	37	45	26	63	62	63	34	53	42
20	39	39	17	22	22	29	68	29	22	27	33	72	65	72	74	74	44	47	45	39	43	38	37	43	48	34	72	74	72	29	65	49
15	16	15	15	16	17	15	23	56	16	14	20	22	24	22	23	23	15	17	16	18	16	18	15	33	26	38	22	22	22	16	24	14
19	40	39	16	24	24	32	58	28	24	29	32	64	55	64	65	65	37	48	37	35	43	34	37	38	48	28	64	63	64	32	55	43
18	47	45	17	28	28	33	23	18	28	30	36	29	20	29	29	29	37	45	37	39	44	38	41	25	30	19	29	28	29	33	20	39
23	37	35	19	30	30	42	15	12	30	44	31	21	14	21	22	22	30	38	30	34	38	34	35	20	18	15	21	21	21	42	14	34
14	37	35	14	25	24	37	13	13	25	35	29	23	13	23	23	23	32	35	33	38	37	37	36	22	17	14	23	23	23	36	13	31
22	45	43	24	31	30	42	27	19	31	39	40	34	28	34	35	35	51	48	52	52	51	50	45	34	26	23	34	35	34	40	28	47
14	38	36	13	25	25	36	18	14	25	33	31	25	17	26	26	26	36	38	36	38	41	37	38	22	20	15	25	25	26	36	17	35
22	46	44	23	28	27	38	21	20	28	37	40	30	21	30	30	30	45	46	46	51	47	50	47	33	24	23	30	29	30	37	21	43
16	35	33	18	30	29	44	15	12	30	42	27	25	16	25	25	25	34	36	35	38	38	37	35	22	16	15	25	24	25	43	16	33
21	48	45	17	37	36	47	16	14	37	45	40	23	15	24	24	24	32	43	33	37	48	36	39	23	24	16	23	23	24	46	15	41
18	64	61	18	19	19	28	21	21	19	27	44	30	22	30	30	30	54	62	54	62	54	60	62	30	21	20	30	30	30	29	22	53
20	47	45	22	30	30	42	25	20	30	40	40	35	26	35	35	35	51	50	52	54	53	53	48	36	25	24	35	34	35	40	26	49
20	43	41	16	32	31	40	15	13	32	39	36	21	14	21	22	22	29	39	30	34	43	33	35	20	21	14	21	21	21	39	14	38
23	40	38	18	41	39	48	15	13	41	46	32	22	14	23	23	23	31	38	32	36	39	35	35	22	22	16	22	22	23	46	14	34
16	32	30	16	28	27	39	21	10	28	36	25	29	21	29	30	30	34	32	35	34	34	33	32	19	18	13	29	30	29	38	21	30
18	29	28	22	33	32	45	17	9	33	44	22	26	18	26	26	26	34	30	33	33	34	32	30	19	15	13	26	25	26	43	18	31
31	47	50	34	23	23	27	27	14	23	25	35	30	26	30	31	31	50	47	49	43	49	44	46	22	23	17	30	31	30	27	26	54
31	48	50	34	23	23	27	27	14	23	26	36	31	26	31	31	31	51	48	50	43	50	45	47	22	23	17	31	31	31	27	26	54
21	60	58	20	34	34	39	25	16	34	35	44	31	24	31	32	32	57	54	57	57	57	56	56	26	25	18	31	31	31	38	24	57
